X,Y,Target,Dataset,Data_Perspective
-49.39697647094727,3.4306104183197017,1.0,cars,RF
-46.93402099609375,-3.697121143341065,1.0,cars,RF
-23.93984794616699,-7.6497154235839835,0.0,cars,RF
-26.73278999328613,8.878959655761719,0.0,cars,RF
-25.77322769165039,3.7226884365081783,0.0,cars,RF
-27.364877700805664,-8.84532356262207,0.0,cars,RF
-30.381771087646484,7.241511821746826,0.0,cars,RF
-30.124155044555664,3.00948429107666,0.0,cars,RF
-18.315818786621094,-4.812978267669678,0.0,cars,RF
-23.582609176635746,8.667731285095215,0.0,cars,RF
-22.9736442565918,4.569340705871582,0.0,cars,RF
-23.00894546508789,-3.120306968688965,0.0,cars,RF
-25.94133949279785,11.801969528198242,1.0,cars,RF
-24.08394432067871,1.0179964303970337,1.0,cars,RF
-32.36569595336914,-6.059342384338379,0.0,cars,RF
-32.65132522583008,9.215723037719727,1.0,cars,RF
-32.825576782226555,-1.97398841381073,1.0,cars,RF
-19.89811897277832,-2.0059766769409184,0.0,cars,RF
-22.68032264709473,11.50914192199707,1.0,cars,RF
-21.301738739013672,1.8466528654098509,2.0,cars,RF
-26.144737243652344,-3.842227935791016,0.0,cars,RF
-28.725933074951172,10.649192810058594,0.0,cars,RF
-27.28135681152344,-1.0194454193115234,0.0,cars,RF
-29.605573654174805,-4.769965648651123,0.0,cars,RF
-34.76523971557617,5.869568824768066,1.0,cars,RF
-34.24991989135742,0.9094038605690002,1.0,cars,RF
-15.771896362304688,-0.839868426322937,0.0,cars,RF
-19.571626663208008,9.634419441223145,1.0,cars,RF
-18.420711517333984,5.057618141174316,2.0,cars,RF
-23.577505111694336,-7.422604084014893,0.0,cars,RF
-26.816125869750977,8.48097038269043,0.0,cars,RF
-26.09058380126953,3.467888832092285,0.0,cars,RF
-27.7963809967041,-8.8279447555542,0.0,cars,RF
-30.43428611755371,6.832149028778076,0.0,cars,RF
-30.21457862854004,2.6178607940673833,0.0,cars,RF
-17.991762161254886,-4.5262322425842285,0.0,cars,RF
-23.24089241027832,8.440044403076174,0.0,cars,RF
-22.56568717956543,4.6454195976257315,0.0,cars,RF
-22.868877410888672,-3.5025548934936523,0.0,cars,RF
-26.06608581542969,12.198678016662598,1.0,cars,RF
-24.19687080383301,0.6356364488601685,1.0,cars,RF
-32.157943725585945,-6.449183464050293,0.0,cars,RF
-33.03458786010742,9.060139656066896,1.0,cars,RF
-32.44220352172852,-1.7492218017578125,1.0,cars,RF
-19.57577896118164,-1.7525080442428589,0.0,cars,RF
-22.28721046447754,11.621695518493652,1.0,cars,RF
-20.903818130493164,1.9370030164718628,2.0,cars,RF
-25.96968078613281,-4.205132484436035,0.0,cars,RF
-28.91587829589844,11.005261421203613,1.0,cars,RF
-27.264352798461914,-0.6152927279472351,1.0,cars,RF
-29.44314384460449,-5.160654067993164,0.0,cars,RF
-34.353328704833984,5.749163627624513,1.0,cars,RF
-33.840438842773445,1.0556168556213381,2.0,cars,RF
-15.966054916381836,-0.4521056115627289,0.0,cars,RF
-19.4699649810791,9.230269432067873,1.0,cars,RF
-18.24236488342285,4.685094356536865,2.0,cars,RF
-23.04597473144531,-7.179185390472412,0.0,cars,RF
-26.91433906555176,7.912846088409424,0.0,cars,RF
-26.55102348327637,3.1378185749053955,0.0,cars,RF
-28.39086532592773,-8.871780395507812,0.0,cars,RF
-30.5294132232666,6.273281574249268,0.0,cars,RF
-30.34262466430664,2.0617570877075195,0.0,cars,RF
-17.51561164855957,-4.169103145599365,0.0,cars,RF
-22.74230194091797,8.157998085021973,0.0,cars,RF
-21.99966812133789,4.780439853668213,0.0,cars,RF
-22.65334892272949,-4.036596775054932,0.0,cars,RF
-26.22945785522461,12.7685546875,1.0,cars,RF
-24.31456184387207,0.09112712740898132,1.0,cars,RF
-31.91139411926269,-7.003581523895264,0.0,cars,RF
-33.59846878051758,8.922310829162598,1.0,cars,RF
-31.926971435546875,-1.4462463855743408,2.0,cars,RF
-19.117921829223636,-1.406758427619934,0.0,cars,RF
-21.75627899169922,11.842846870422365,1.0,cars,RF
-20.34117126464844,2.0438871383666988,2.0,cars,RF
-25.734264373779297,-4.733092784881592,0.0,cars,RF
-29.186079025268555,11.526947975158693,1.0,cars,RF
-27.28385734558105,-0.05150216072797775,1.0,cars,RF
-29.234960556030273,-5.704469680786133,0.0,cars,RF
-33.81298065185547,5.5543212890625,1.0,cars,RF
-33.294063568115234,1.2534914016723633,2.0,cars,RF
-16.168062210083008,0.10114378482103348,0.0,cars,RF
-19.264644622802734,8.688735961914062,1.0,cars,RF
-17.93398666381836,4.196936130523682,2.0,cars,RF
-22.633560180664066,-7.065925598144531,0.0,cars,RF
-26.97549819946289,7.501754283905028,0.0,cars,RF
-26.88274955749512,2.9144444465637207,0.0,cars,RF
-28.818735122680664,-8.951410293579102,0.0,cars,RF
-30.61507606506348,5.883821964263916,0.0,cars,RF
-30.424808502197266,1.65936017036438,0.0,cars,RF
-17.140192031860348,-3.951205730438232,0.0,cars,RF
-22.376070022583008,7.965146541595459,0.0,cars,RF
-21.59522247314453,4.894094944000244,0.0,cars,RF
-22.466737747192386,-4.410128116607666,0.0,cars,RF
-26.34602928161621,13.196050643920898,1.0,cars,RF
-24.385122299194336,-0.2937702834606171,1.0,cars,RF
-31.75926780700684,-7.422103404998778,0.0,cars,RF
-34.02527236938477,8.875903129577637,1.0,cars,RF
-31.559274673461914,-1.2348909378051758,2.0,cars,RF
-18.796180725097656,-1.1565889120101929,0.0,cars,RF
-21.3791618347168,12.055840492248535,1.0,cars,RF
-19.929664611816406,2.097890138626098,2.0,cars,RF
-25.58173179626465,-5.11102294921875,0.0,cars,RF
-29.383174896240234,11.919927597045898,1.0,cars,RF
-27.32082176208496,0.3441726863384247,1.0,cars,RF
-29.10554313659668,-6.097627639770508,0.0,cars,RF
-33.44990921020508,5.391354560852051,1.0,cars,RF
-32.918777465820305,1.377055048942566,2.0,cars,RF
-16.279647827148438,0.5046102404594421,0.0,cars,RF
-19.067752838134766,8.325007438659668,1.0,cars,RF
-17.668785095214844,3.866524457931519,2.0,cars,RF
5.616028308868408,14.79460906982422,0.0,cars,RF
-10.826809883117676,11.665651321411133,0.0,cars,RF
3.197284698486328,12.057564735412598,0.0,cars,RF
9.9893217086792,15.050488471984865,0.0,cars,RF
-5.007660865783691,6.887839794158936,0.0,cars,RF
-0.4033018052577973,8.016778945922853,0.0,cars,RF
-0.9375759363174438,24.03855323791504,0.0,cars,RF
-8.412371635437013,21.14192008972168,0.0,cars,RF
-4.304003715515137,21.231658935546875,0.0,cars,RF
5.466031551361084,20.31858253479004,0.0,cars,RF
-9.11662769317627,13.698018074035645,1.0,cars,RF
-2.4563188552856445,14.571167945861815,2.0,cars,RF
9.58830738067627,20.832563400268555,0.0,cars,RF
-6.305373191833496,9.627001762390137,1.0,cars,RF
-2.8574526309967037,10.152583122253418,2.0,cars,RF
2.127536535263061,24.243793487548828,0.0,cars,RF
-8.378962516784668,18.451095581054688,2.0,cars,RF
-4.6620445251464835,18.541797637939453,2.0,cars,RF
4.754921913146973,17.406364440917972,0.0,cars,RF
-11.665231704711914,14.755367279052734,0.0,cars,RF
1.2858872413635254,14.581380844116213,0.0,cars,RF
9.344122886657717,17.870630264282227,0.0,cars,RF
-8.639214515686035,8.258728981018066,1.0,cars,RF
-0.15328654646873474,10.77322483062744,2.0,cars,RF
0.5423012375831604,21.75389289855957,0.0,cars,RF
-11.286678314208984,18.25408363342285,2.0,cars,RF
-1.9934006929397583,19.369579315185547,2.0,cars,RF
5.804637908935548,14.429933547973633,0.0,cars,RF
-11.223570823669434,11.581482887268065,0.0,cars,RF
3.3505458831787114,11.678759574890135,0.0,cars,RF
9.694643020629883,14.73049259185791,0.0,cars,RF
-5.288763046264648,6.581173419952393,0.0,cars,RF
0.018610071390867237,8.095176696777344,0.0,cars,RF
-1.3137683868408203,24.18560028076172,0.0,cars,RF
-8.678886413574219,21.443893432617188,0.0,cars,RF
-4.500473499298097,21.58206367492676,0.0,cars,RF
5.474084377288818,20.726482391357425,0.0,cars,RF
-8.722677230834961,13.772964477539062,1.0,cars,RF
-2.85818862915039,14.509467124938965,2.0,cars,RF
9.233055114746094,21.089187622070312,0.0,cars,RF
-6.459664821624756,10.012617111206056,1.0,cars,RF
-2.9829273223876958,10.570375442504883,2.0,cars,RF
2.5216481685638428,24.07583427429199,0.0,cars,RF
-8.317577362060549,18.048418045043945,2.0,cars,RF
-4.630000591278076,18.12728881835937,2.0,cars,RF
4.3760032653808585,17.556747436523438,0.0,cars,RF
-12.06800365447998,14.690396308898926,1.0,cars,RF
0.9752550721168518,14.85389232635498,2.0,cars,RF
8.902750015258789,17.841093063354492,0.0,cars,RF
-8.618803977966309,7.862965106964111,2.0,cars,RF
-0.1494094580411911,11.172731399536133,2.0,cars,RF
0.8212133646011353,21.4465389251709,0.0,cars,RF
-11.437685012817385,18.629173278808594,2.0,cars,RF
-1.7805683612823486,19.003005981445312,2.0,cars,RF
6.078819751739503,13.907215118408205,0.0,cars,RF
-11.79174518585205,11.445853233337402,0.0,cars,RF
3.581383228302002,11.130488395690918,0.0,cars,RF
9.368644714355467,14.235815048217773,0.0,cars,RF
-5.642304420471191,6.110037803649902,0.0,cars,RF
0.6149525046348572,8.159429550170897,0.0,cars,RF
-1.844884276390076,24.433551788330078,0.0,cars,RF
-9.048884391784668,21.890789031982425,0.0,cars,RF
-4.764497756958008,22.10062026977539,0.0,cars,RF
5.536275386810303,21.305084228515625,0.0,cars,RF
-8.164005279541017,13.884774208068848,1.0,cars,RF
-3.430805206298828,14.414776802062988,2.0,cars,RF
8.81010913848877,21.503948211669922,0.0,cars,RF
-6.646242141723633,10.559171676635742,2.0,cars,RF
-3.1772165298461914,11.12789249420166,2.0,cars,RF
3.088840246200561,23.90402412414551,0.0,cars,RF
-8.220659255981445,17.483112335205078,2.0,cars,RF
-4.61764669418335,17.547462463378903,2.0,cars,RF
3.8493189811706543,17.782859802246094,0.0,cars,RF
-12.647150039672852,14.609345436096193,1.0,cars,RF
0.5810840129852295,15.26345443725586,2.0,cars,RF
8.313838958740233,17.80504035949707,0.0,cars,RF
-8.67127799987793,7.2875518798828125,2.0,cars,RF
-0.16250033676624298,11.74005126953125,2.0,cars,RF
1.2103661298751829,21.014034271240234,0.0,cars,RF
-11.720383644104006,19.13441276550293,2.0,cars,RF
-1.4729866981506348,18.50283432006836,2.0,cars,RF
6.285661220550537,13.518006324768065,0.0,cars,RF
-12.214462280273438,11.332273483276367,0.0,cars,RF
3.7650883197784415,10.73711395263672,0.0,cars,RF
9.189789772033693,13.837926864624025,0.0,cars,RF
-5.888396739959718,5.747480869293213,0.0,cars,RF
1.0544147491455078,8.175690650939941,0.0,cars,RF
-2.225916147232056,24.63941192626953,0.0,cars,RF
-9.318801879882812,22.227458953857425,0.0,cars,RF
-4.955137729644775,22.4955997467041,0.0,cars,RF
5.609568595886231,21.73207092285156,0.0,cars,RF
-7.7567481994628915,13.955103874206545,1.0,cars,RF
-3.8477840423583984,14.344009399414062,2.0,cars,RF
8.545893669128418,21.84193992614746,0.0,cars,RF
-6.76431131362915,10.952945709228516,2.0,cars,RF
-3.3482942581176762,11.507057189941404,2.0,cars,RF
3.5119524002075195,23.83329200744629,0.0,cars,RF
-8.136435508728027,17.082414627075195,2.0,cars,RF
-4.64993953704834,17.13524055480957,2.0,cars,RF
3.4695372581481934,17.94927215576172,0.0,cars,RF
-13.08341121673584,14.561091423034668,1.0,cars,RF
0.3248737156391144,15.575124740600586,2.0,cars,RF
7.9024415016174325,17.782291412353516,0.0,cars,RF
-8.737285614013674,6.861741542816162,2.0,cars,RF
-0.18221837282180786,12.132472038269045,2.0,cars,RF
1.481656551361084,20.702951431274414,0.0,cars,RF
-11.962015151977539,19.49458122253418,2.0,cars,RF
-1.2439537048339844,18.150333404541016,2.0,cars,RF
51.18221664428711,-12.988286972045898,0.0,cars,RF
48.95817947387695,-10.316486358642578,0.0,cars,RF
52.37239456176758,-10.16727352142334,0.0,cars,RF
45.32322692871094,-15.67679214477539,0.0,cars,RF
42.86804962158203,-8.300556182861326,0.0,cars,RF
43.11220169067383,-12.042014122009276,0.0,cars,RF
59.01479721069336,-11.960664749145508,0.0,cars,RF
57.966064453125,-8.812705993652344,0.0,cars,RF
60.58996200561523,-8.41494083404541,0.0,cars,RF
53.82949447631836,-18.401613235473636,0.0,cars,RF
47.1651496887207,2.8647823333740234,0.0,cars,RF
53.164512634277344,2.104759693145752,1.0,cars,RF
50.91631698608398,-20.158227920532227,0.0,cars,RF
44.897891998291016,-0.367188572883606,0.0,cars,RF
51.122596740722656,-0.2381730526685715,1.0,cars,RF
58.80588150024414,-16.844720840454098,0.0,cars,RF
55.83909225463867,-2.3368206024169917,1.0,cars,RF
56.73365783691406,0.7192812561988831,1.0,cars,RF
53.08034133911133,-15.138428688049315,0.0,cars,RF
47.43734359741211,-6.734463691711426,0.0,cars,RF
51.94019317626953,-5.065046787261963,0.0,cars,RF
48.96893692016602,-17.328317642211914,0.0,cars,RF
44.322696685791016,-4.853777885437012,0.0,cars,RF
49.88891983032226,-3.218040227890014,1.0,cars,RF
56.10468673706055,-13.380512237548828,0.0,cars,RF
56.66649627685547,-5.373330593109131,1.0,cars,RF
58.96371078491211,-4.1570491790771475,1.0,cars,RF
50.78997039794922,-13.16515064239502,0.0,cars,RF
48.600341796875,-10.142722129821776,0.0,cars,RF
52.09954071044922,-9.855602264404297,0.0,cars,RF
45.68235397338867,-15.42820644378662,0.0,cars,RF
43.29187774658203,-8.416765213012695,0.0,cars,RF
43.5416374206543,-11.929396629333494,0.0,cars,RF
59.16086959838867,-12.348156929016113,0.0,cars,RF
57.55764389038086,-8.784754753112793,0.0,cars,RF
60.70226287841797,-8.004332542419434,0.0,cars,RF
53.96511840820313,-18.77501106262207,0.0,cars,RF
47.59830093383789,2.9222605228424072,0.0,cars,RF
52.82030487060547,2.3589627742767334,1.0,cars,RF
50.58961868286133,-20.389028549194336,0.0,cars,RF
45.33084106445313,-0.4095332622528076,0.0,cars,RF
50.70331573486328,-0.17190897464752194,1.0,cars,RF
58.42828750610352,-17.053764343261722,0.0,cars,RF
55.45475387573242,-2.221559762954712,1.0,cars,RF
57.11107635498047,0.5045239329338074,1.0,cars,RF
52.77865219116211,-15.423362731933596,0.0,cars,RF
47.8448371887207,-6.774409294128418,0.0,cars,RF
51.78398895263672,-5.455007076263428,1.0,cars,RF
48.64617156982422,-17.553876876831055,0.0,cars,RF
44.73438262939453,-4.728386402130127,1.0,cars,RF
49.46717834472656,-3.261680126190185,1.0,cars,RF
56.23699951171875,-13.779601097106935,0.0,cars,RF
56.30370330810547,-5.5619893074035645,1.0,cars,RF
59.31751251220703,-3.979835510253906,1.0,cars,RF
50.25620651245117,-13.41862964630127,0.0,cars,RF
48.070655822753906,-9.94554615020752,0.0,cars,RF
51.7494010925293,-9.408732414245604,0.0,cars,RF
46.1553840637207,-15.081398010253904,0.0,cars,RF
43.85924530029297,-8.587625503540039,0.0,cars,RF
44.12033081054688,-11.786858558654785,0.0,cars,RF
59.41471862792969,-12.880393981933596,0.0,cars,RF
56.97867965698242,-8.785737037658691,0.0,cars,RF
60.932106018066406,-7.461288928985597,0.0,cars,RF
54.18452835083008,-19.311107635498047,0.0,cars,RF
48.17169189453125,3.079951047897339,0.0,cars,RF
52.36412048339844,2.744934558868408,1.0,cars,RF
50.11151885986328,-20.732397079467773,0.0,cars,RF
45.91642379760742,-0.4411759376525879,1.0,cars,RF
50.12303161621094,-0.08458308130502701,1.0,cars,RF
57.94721984863281,-17.394010543823242,0.0,cars,RF
54.91158676147461,-2.0388803482055664,1.0,cars,RF
57.65558242797852,0.2611676752567291,1.0,cars,RF
52.34109497070313,-15.809264183044435,0.0,cars,RF
48.40698623657226,-6.842644214630128,0.0,cars,RF
51.57971572875977,-5.99092960357666,1.0,cars,RF
48.173377990722656,-17.901138305664062,0.0,cars,RF
45.26926040649414,-4.501564979553223,1.0,cars,RF
48.88216400146485,-3.283979892730713,1.0,cars,RF
56.42144393920898,-14.328470230102539,0.0,cars,RF
55.79356384277344,-5.8363094329833975,1.0,cars,RF
59.83767700195313,-3.715081453323364,1.0,cars,RF
49.86764526367188,-13.598060607910154,0.0,cars,RF
47.67615509033203,-9.83088493347168,0.0,cars,RF
51.51462936401367,-9.085061073303224,0.0,cars,RF
46.47969436645508,-14.824396133422852,0.0,cars,RF
44.26085662841797,-8.715961456298826,0.0,cars,RF
44.53101348876953,-11.688347816467285,0.0,cars,RF
59.611305236816406,-13.260048866271973,0.0,cars,RF
56.55692672729492,-8.806923866271973,0.0,cars,RF
61.15472793579102,-7.086329936981201,0.0,cars,RF
54.3585319519043,-19.704710006713867,0.0,cars,RF
48.57063293457031,3.248000383377075,0.0,cars,RF
52.0516242980957,3.0542256832122803,1.0,cars,RF
49.76363754272461,-20.996000289916992,0.0,cars,RF
46.33023071289063,-0.4407519698143005,1.0,cars,RF
49.71044921875,-0.02701510675251484,1.0,cars,RF
57.64402389526367,-17.672372817993164,0.0,cars,RF
54.523704528808594,-1.8967548608779907,1.0,cars,RF
58.07349395751953,0.12885992228984833,1.0,cars,RF
52.01887893676758,-16.08316421508789,0.0,cars,RF
48.79746627807617,-6.907565116882324,0.0,cars,RF
51.44308853149414,-6.36829948425293,1.0,cars,RF
47.8363037109375,-18.17230796813965,0.0,cars,RF
45.62945175170898,-4.3053531646728525,1.0,cars,RF
48.46475601196289,-3.276742696762085,1.0,cars,RF
56.54536819458008,-14.71278190612793,0.0,cars,RF
55.43450546264648,-6.046164989471436,1.0,cars,RF
60.22591781616211,-3.518343448638916,1.0,cars,RF
1.8581575155258176,-63.20779800415039,0.0,cars,RF
-18.460010528564453,-60.867149353027344,0.0,cars,RF
-9.76507568359375,-66.62808990478516,0.0,cars,RF
1.7215981483459473,-67.29743957519531,0.0,cars,RF
-13.143434524536133,-54.85942077636719,0.0,cars,RF
-8.204075813293457,-57.04045867919922,0.0,cars,RF
2.1345257759094243,-56.827415466308594,0.0,cars,RF
-9.613974571228027,-51.81102752685547,0.0,cars,RF
-6.1877808570861825,-54.61352920532226,0.0,cars,RF
-2.6777613162994385,-62.89006042480469,0.0,cars,RF
-15.949691772460938,-58.2537727355957,1.0,cars,RF
-6.2654805183410645,-63.4793586730957,1.0,cars,RF
-2.0792293548583984,-66.61001586914061,0.0,cars,RF
-15.406829833984375,-51.31926727294922,1.0,cars,RF
-6.088449478149414,-59.20209503173828,1.0,cars,RF
-0.7503164410591125,-57.7590446472168,0.0,cars,RF
-10.536795616149902,-48.14057922363281,1.0,cars,RF
-3.986088275909424,-56.73992919921875,2.0,cars,RF
4.73175048828125,-62.3985595703125,0.0,cars,RF
-16.246051788330078,-62.81059646606445,0.0,cars,RF
-11.985065460205078,-64.28678131103516,0.0,cars,RF
4.864434719085693,-66.54879760742189,0.0,cars,RF
-15.812442779541016,-54.63784408569336,1.0,cars,RF
-10.897419929504396,-59.1580810546875,1.0,cars,RF
5.2038307189941415,-57.676551818847656,0.0,cars,RF
-7.498756408691406,-47.89308547973633,1.0,cars,RF
-2.3231759071350098,-52.4884147644043,2.0,cars,RF
1.7295600175857544,-62.8282470703125,0.0,cars,RF
-18.37979888916016,-60.44132995605469,0.0,cars,RF
-9.44098663330078,-66.33197784423828,0.0,cars,RF
1.7012947797775269,-66.86652374267578,0.0,cars,RF
-12.874242782592773,-54.54483413696289,0.0,cars,RF
-8.59844970703125,-56.95423126220703,0.0,cars,RF
2.146556615829468,-57.27174758911133,0.0,cars,RF
-9.242725372314453,-51.64494705200195,0.0,cars,RF
-6.004332065582275,-54.24168014526367,0.0,cars,RF
-2.3089632987976074,-62.68267440795898,0.0,cars,RF
-15.63095760345459,-58.5172233581543,1.0,cars,RF
-6.68078088760376,-63.36969757080078,1.0,cars,RF
-1.8503371477127075,-66.24462127685547,0.0,cars,RF
-14.980489730834961,-51.36557006835938,1.0,cars,RF
-6.408323764801025,-59.4633903503418,1.0,cars,RF
-0.7478638291358948,-58.188255310058594,0.0,cars,RF
-10.759112358093262,-48.506690979003906,1.0,cars,RF
-3.766565561294556,-56.38514709472656,2.0,cars,RF
5.127055644989014,-62.31759262084961,0.0,cars,RF
-15.923932075500488,-62.51145553588867,1.0,cars,RF
-11.682843208312988,-63.95718383789063,1.0,cars,RF
5.061236381530762,-66.16542816162111,0.0,cars,RF
-16.142107009887695,-54.40218353271485,1.0,cars,RF
-10.59496021270752,-59.44457626342773,2.0,cars,RF
5.261609554290772,-58.10273361206055,0.0,cars,RF
-7.21680736541748,-48.22934341430664,1.0,cars,RF
-2.68449068069458,-52.25585556030274,2.0,cars,RF
1.5855045318603516,-62.281517028808594,0.0,cars,RF
-18.374731063842773,-59.856849670410156,0.0,cars,RF
-8.985356330871582,-65.96404266357422,0.0,cars,RF
1.6761108636856081,-66.28156280517578,0.0,cars,RF
-12.49569320678711,-54.11811828613281,0.0,cars,RF
-9.13522720336914,-56.77826690673828,0.0,cars,RF
2.179525375366211,-57.87845230102539,0.0,cars,RF
-8.71995735168457,-51.41525650024414,0.0,cars,RF
-5.772329807281494,-53.71775436401367,0.0,cars,RF
-1.8006844520568848,-62.39827346801758,0.0,cars,RF
-15.170668601989744,-58.86301040649414,1.0,cars,RF
-7.2513957023620605,-63.25419235229492,1.0,cars,RF
-1.5113093852996826,-65.77427673339844,0.0,cars,RF
-14.401676177978516,-51.34363174438477,1.0,cars,RF
-6.8428144454956055,-59.8358268737793,2.0,cars,RF
-0.7057870030403137,-58.7698974609375,0.0,cars,RF
-11.12521266937256,-48.95832824707031,1.0,cars,RF
-3.4428906440734863,-55.897499084472656,2.0,cars,RF
5.7047667503356925,-62.232688903808594,0.0,cars,RF
-15.480955123901367,-62.126319885253906,1.0,cars,RF
-11.266270637512207,-63.53293228149414,1.0,cars,RF
5.4237093925476065,-65.70330047607422,0.0,cars,RF
-16.647005081176758,-54.11030578613281,1.0,cars,RF
-10.21074676513672,-59.86859893798828,2.0,cars,RF
5.385761260986328,-58.68052673339844,0.0,cars,RF
-6.785973072052003,-48.63966751098633,1.0,cars,RF
-3.1368191242218018,-51.87701797485352,2.0,cars,RF
1.50211501121521,-61.88254928588867,0.0,cars,RF
-18.45187187194824,-59.43501281738281,0.0,cars,RF
-8.63847541809082,-65.75002288818361,0.0,cars,RF
1.660372257232666,-65.88584136962889,0.0,cars,RF
-12.226863861083984,-53.80879211425781,0.0,cars,RF
-9.516839981079102,-56.62296676635742,0.0,cars,RF
2.2081780433654785,-58.31941223144531,0.0,cars,RF
-8.338169097900389,-51.26575469970703,0.0,cars,RF
-5.633224964141847,-53.32569885253906,0.0,cars,RF
-1.4529056549072266,-62.19190979003906,0.0,cars,RF
-14.831032752990724,-59.09756851196289,1.0,cars,RF
-7.660758018493652,-63.16616439819336,1.0,cars,RF
-1.2424362897872925,-65.46269226074219,0.0,cars,RF
-13.995118141174315,-51.2641487121582,1.0,cars,RF
-7.146714687347412,-60.10795211791992,2.0,cars,RF
-0.65846186876297,-59.177513122558594,0.0,cars,RF
-11.420415878295898,-49.243202209472656,1.0,cars,RF
-3.197837829589844,-55.548866271972656,2.0,cars,RF
6.13796329498291,-62.17499542236328,0.0,cars,RF
-15.150498390197756,-61.87388229370117,1.0,cars,RF
-10.955408096313477,-63.24360656738281,1.0,cars,RF
5.750763893127441,-65.42218017578125,0.0,cars,RF
-17.024482727050778,-53.90805053710938,1.0,cars,RF
-9.962526321411133,-60.17741394042969,2.0,cars,RF
5.523425102233887,-59.06901931762695,0.0,cars,RF
-6.4500041007995605,-48.90678405761719,1.0,cars,RF
-3.434460163116455,-51.56693649291992,2.0,cars,RF
15.247810363769533,-47.44160079956055,0.0,cars,RF
12.198798179626465,-31.07537651062012,0.0,cars,RF
11.834113121032715,-42.78247833251953,0.0,cars,RF
6.047604084014893,-49.12417221069336,0.0,cars,RF
8.985931396484375,-30.89827537536621,0.0,cars,RF
3.215219736099243,-44.183555603027344,0.0,cars,RF
18.67095184326172,-46.7335433959961,0.0,cars,RF
15.336610794067385,-31.69002342224121,0.0,cars,RF
19.51003837585449,-42.68028259277344,0.0,cars,RF
13.221220970153807,-50.42708206176758,0.0,cars,RF
5.8628273010253915,-32.91265106201172,1.0,cars,RF
10.00083827972412,-41.10252380371094,2.0,cars,RF
8.270868301391603,-50.70842361450195,0.0,cars,RF
3.2328462600708012,-36.75723648071289,1.0,cars,RF
4.140611171722412,-40.59326934814453,2.0,cars,RF
16.335681915283207,-51.03057861328125,0.0,cars,RF
6.57188892364502,-36.85488510131836,2.0,cars,RF
16.580352783203125,-42.56429672241211,2.0,cars,RF
12.503006935119627,-48.02132415771485,0.0,cars,RF
12.55645751953125,-34.157028198242195,0.0,cars,RF
13.084779739379885,-39.664398193359375,0.0,cars,RF
8.976188659667969,-47.78254318237305,0.0,cars,RF
9.589188575744627,-35.027816772460945,1.0,cars,RF
6.4553399085998535,-41.81305313110352,2.0,cars,RF
18.650922775268555,-49.59018325805664,0.0,cars,RF
15.369088172912598,-34.828372955322266,2.0,cars,RF
16.765766143798828,-38.6837272644043,2.0,cars,RF
15.17363739013672,-47.0230484008789,0.0,cars,RF
12.238367080688475,-30.65686225891113,0.0,cars,RF
12.233067512512207,-42.69854736328125,0.0,cars,RF
5.984633922576903,-48.70358657836914,0.0,cars,RF
8.98660659790039,-30.495563507080078,0.0,cars,RF
3.619685649871826,-44.3224983215332,0.0,cars,RF
19.084217071533203,-46.6611442565918,0.0,cars,RF
15.498594284057615,-31.317100524902344,0.0,cars,RF
19.586467742919922,-42.26189804077149,0.0,cars,RF
12.990374565124512,-50.77188110351562,0.0,cars,RF
5.459919452667236,-32.990631103515625,1.0,cars,RF
9.89828109741211,-40.70173263549805,2.0,cars,RF
8.643770217895508,-50.88248062133789,0.0,cars,RF
3.169603109359741,-36.3331298828125,1.0,cars,RF
3.7757842540740967,-40.78291320800781,2.0,cars,RF
16.38753890991211,-51.44941711425781,0.0,cars,RF
6.42279052734375,-36.47675323486328,2.0,cars,RF
16.51273536682129,-42.15367889404297,2.0,cars,RF
12.390652656555176,-47.63284301757813,0.0,cars,RF
12.507811546325685,-34.57234573364258,1.0,cars,RF
12.794745445251465,-39.396820068359375,2.0,cars,RF
8.890487670898438,-47.37094116210938,0.0,cars,RF
9.54881477355957,-34.62313842773437,2.0,cars,RF
6.5746941566467285,-42.20796203613281,2.0,cars,RF
19.051687240600586,-49.73030853271485,0.0,cars,RF
15.75149154663086,-34.839881896972656,2.0,cars,RF
17.177440643310547,-38.70473098754883,2.0,cars,RF
15.062685012817385,-46.44533157348633,0.0,cars,RF
12.302839279174805,-30.06214904785156,0.0,cars,RF
12.795270919799805,-42.64447784423828,0.0,cars,RF
5.8384456634521475,-48.137855529785156,0.0,cars,RF
8.974719047546387,-29.91141128540039,0.0,cars,RF
4.141485691070557,-44.57424545288086,0.0,cars,RF
19.674406051635746,-46.58540344238281,0.0,cars,RF
15.717062950134276,-30.77516746520996,0.0,cars,RF
19.737911224365234,-41.69275283813477,0.0,cars,RF
12.718023300170898,-51.29013061523438,0.0,cars,RF
4.881826400756836,-33.040393829345696,1.0,cars,RF
9.709624290466307,-40.15373229980469,2.0,cars,RF
9.130078315734863,-51.19570541381836,0.0,cars,RF
3.0373072624206543,-35.75593566894531,2.0,cars,RF
3.2334375381469727,-40.99109649658203,2.0,cars,RF
16.467599868774414,-52.0365104675293,0.0,cars,RF
6.211169242858888,-35.946739196777344,2.0,cars,RF
16.429304122924805,-41.592384338378906,2.0,cars,RF
12.247308731079102,-47.0688362121582,0.0,cars,RF
12.452192306518555,-35.147750854492195,1.0,cars,RF
12.423138618469238,-38.97473907470703,2.0,cars,RF
8.762106895446777,-46.79700469970703,0.0,cars,RF
